Country name, Year of National Action Plan Submission, National Action Plan Cycle, Commitment title, Full commitment text, Anti-corruption, Conflicts of interest, Asset disclosure, Audits & control, Whistleblower protections, Fiscal openness, Citizen Budgets, Participatory budgeting, E-petitions, Social Audits, Public Participation, Public Procurement, Records Management, Elections & Political Finance, Law Enforcement & Justice, Public Service Delivery Improvement, E-government, Open data, Capacity-building, Legislative & Regulation, Private sector, Legislature, Sub-national governance, Judiciary, Media & Telecommunications, Education, Health and Nutrition, Citizenship & Immigration, Welfare & Social Security, Water & Sanitation, Infrastructure, Public safety, Defense, Natural Resources, Aid, Nonprofits, Gender & sexuality, Human rights, OGP, Marginalised communities, Labor, Did it Open Government, Relevance to OGP Values, Values - Access to Information, Values - Civic Participation, Values - Public Accountability, Values - Technology & Innovation, Specificity, Potential impact, Completion - Progress Report), Starred Commitments - Progress Report (Current formula), Year of Publication - Progress Report, Year of Publication - End of Term Report, Completion - End of Term Report, Change in Completion Level, Starred Commitments - End of Term Report (Current formula), Starred Commitments - Progress Report (2015 formula), Starred Commitments - Progress Report (pre-June 2014)
Dominican Republic,2014,2, Continuar Desarrollo del Mecanismo de la Iniciativa Participativa Anticorrupci n IPAC , Dar continuidad a la Iniciativa Participativa Anti Corrupci n como un mecanismo permanente de interacci n entre el Gobierno sociedad civil sector empresarial asociaciones sin fines de lucro academias gremios profesionales y ciudadan a en general para la coordinaci n y desarrollo de iniciativas que mejoren los niveles de transparencia prevengan la corrupci n en la administraci n p blica fomenten la rendici n de cuentas y permitan al Estado dar respuesta a las denuncias que se generen en el marco de este mecanismo Status quo o problema que se quiere resolver No existe una instancia permanente donde los puedan expresar sus inquietudes y participar en la creaci n de pol ticas p blicas de acuerdo a sus necesidades reales Objetivo Principal Crear un espacio en el que los ciudadanos a trav s de las organizaciones que los representan puedan llevar inquietudes quejas y propuestas sobre aspectos negativos del gobierno que quisieran sean mejoradas ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, NR,1,0,1,1,0,3,2,4,0,2016, NR, NR, NR, NR,1,1
Dominican Republic,2014,2, Mapa de Seguridad y Asistencia Vial , Creaci n de una herramienta o aplicaci n para tel fono m vil que permita al ciudadano ver en tiempo real los puntos de asistencia vial en las carreteras del pa s solicitar ayuda en caso de emergencias y hacer denuncias Status quo o problema que se quiere resolver Inseguridad en las principales v as de comunicaci n del pa s Cuando el ciudadano tiene un percance en carreteras principales del pa s su seguridad se ve vulnerada por la falta de protecci n y asistencia vial Objetivo Principal Hacer disponible y de f cil acceso la informaci n sobre asistencia vial en las carreteras del pa s as como permitir al ciudadano enviar alertas a las autoridades ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0, NR,1,1,0,0,0,3,1,2,0,2016, NR, NR, NR, NR,0,0
Dominican Republic,2014,2, Portal Transaccional de Compras y Contrataciones P blicas, Desarrollo de un portal transaccional que refleje todas las operaciones de adquisiciones gubernamentales de manera transparente competitiva que facilite la interacci n de los actores involucrados en el proceso de compras y el acceso a la informaci n p blica A trav s de este portal se manejar n los procesos de compras de todas las instituciones obligadas por la ley 340 06 Status quo o problema que se quiere resolver El proceso de contrataci n con entidades p blicas es muy burocr tico y limita obstaculiza la participaci n de los proveedores y observatorios ciudadanos Objetivo Principal Crear un portal el cual automatice todo lo relativo al proceso de compras requerimientos ofertas pliego de condiciones etc ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, NR,1,1,0,0,1,2,2,4,0,2016, NR, NR, NR, NR,1,1
Dominican Republic,2014,2, Portal U nico de Solicitudes de Acceso a la Informacio n Pu blica, Creacio n de un portal u nico a trave s del cual los ciudadanos puedan hacer solicitudes de acceso a la informacio n a instituciones que reciben fondos pu blicos Adema s en esta pa gina se publicara n instructivos sobre co mo hacer solicitudes de informacio n efectivas en virtud de la ley 200 04 asi como recepcio n de denuncias por denegacio n de informacio n Las solicitudes realizadas a trave s de este portal llegara n directamente a los Responsables de Acceso a la Informacio n de las diferentes instituciones pu blicas involucradas El mismo estara bajo la supervisio n de la Direccio n General de E tica e Integridad Gubernamental quien se encargara de orientar a los RAI sobre el uso del portal Status quo o problema que se quiere resolver La dispersi n de las solicitudes de acceso a la informaci n dificulta su control por parte de la DIGEIG Objetivo Principal Concentrar la solicitudes de acceso a la informaci n de todo el gobierno en un solo portal que facilite su manejo y monitoreo de parte de la DIGEIG ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, NR,1,1,0,0,1,3,2,4,0,2016, NR, NR, NR, NR,1,1
Dominican Republic,2014,2, Portal de Datos Abiertos, Disponer de un sitio web que unifique las informaciones que maneja el sector p blico en una primera etapa a fin de acceder a un Cat logo Nacional de Datos Abiertos El portal priorizara m s sin limitar que sean espec ficamente stos la liberaci n en formatos abiertos de por lo menos dos de los datos p blicos que tienen las instituciones en los sub portales de transparencia con el objetivo de otorgarles mayor visibilidad facilidad de acceso de manera que sean reutilizables por el gobierno la sociedad civil organizaciones empresas o ciudadanos en general para hacer investigaciones y an lisis desarrollar aplicaciones o servicios ejecutar mecanismos de control o para cualquier tipo de actividad comercial o no comercial Estar organizado por reas tem ticas como son educaci n salud econom a social comercial medio ambiente etc Status quo o problema que se quiere resolver Los datos p blicos se presentan en un formato r gido que no permite su reutilizaci n imposibilitando la creaci n de herramientas de datos para mejorar servicios p blicos adem s de posibles fuentes de ingresos en el sector privado Objetivo Principal Que la sociedad pueda tener acceso a datos p blicos en formato abierto que sean gratuitos y reutilizables ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, NR,1,1,0,0,1,3,2,4,0,2016, NR, NR, NR, NR,1,1
Dominican Republic,2014,2, Sistema de Informaci n sobre Centros de Salud , Creaci n de una herramienta tecnol gica que permita al ciudadano conocer en tiempo real donde est n ubicados los centros de salud m s cercanos as como su especialidad capacidad de pacientes cantidad de quir fanos materiales y acceso a la unidad de emergencias Esta herramienta deber contar con un mapa interactivo que le facilite al ciudadano acceder a esta informaci n Status quo o problema que se quiere resolver Falta de informaci n detallada sobre centros de salud y los servicios que ofrecen Objetivo Principal Tener disponible para la ciudadan a la informaci n detallada sobre los centros de salud p blica a nivel nacional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0, NR,1,1,0,0,1,2,1,4,0,2016, NR, NR, NR, NR,0,0
Dominican Republic,2014,2, Sistema de Monitoreo y Seguimiento a las ayudas de enfermedades catastr ficas , Crear las herramientas tecnol gicas aplicaci n m vil pagina web que permitan a los beneficiarios de programas de ayuda para enfermedades catastr ficas conocer en tiempo real el inventario de medicamentos para su enfermedad que tiene en stock el Ministerio de Salud P blica as como hacer solicitudes y dar seguimiento a sus casos Status quo o problema que se quiere resolver Distribuci n transparente de los medicamentos Los beneficiarios de programas de ayuda a enfermedades por el Ministerio de Salud Publica carecen de herramientas para conocer si existen en inventario los medicamentos que solicitan Objetivo Principal Que los beneficiaros de programas de medicamentos para enfermedades catastr ficas tengan acceso al inventario de estas medicinas que maneja el Ministerio de Salud P blica ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0, NR,1,1,0,0,1,2,1,2,0,2016, NR, NR, NR, NR,0,0
Dominican Republic,2014,2, Sistema de Monitoreo Centros de Educaci n, Luego de haber superado el otorgamiento del 4 del PIB para el sector educaci n el pr ximo paso ser dotar al ciudadano de una herramienta a trav s de la cual pueda monitorear el desempe o de los centros educativos a nivel nacional La creaci n de una plataforma que d acceso al sistema de gesti n de centro educativo y del proceso de supervisi n institucional de cada plantel con indicadores de los estudiantes como edad promedio g nero predominante aprobaci n de cursos entre otros lo que contribuir a con las evaluaciones de impacto que realice dicho Ministerio y la posibilidad de hacer cruces de informaci n seg n necesidad De esta manera se lograr a una mayor precisi n en una medici n de impacto sobre el sistema educativo dominicano y la posibilidad de hacer cruces de informaci n instant neos Integraci n de herramientas de monitoreo de asistencia y calificaciones de los estudiantes para los padres y tutores Esto contribuir a con que los padres se les involucren para que puedan asumir responsabilidades de orientar a sus hijos sobre esta situaci n y participar en la soluci n de la misma Supervisi n de la asistencia y calificaci n de los hijos Status quo o problema que se quiere resolver Falta de herramientas para que los usuarios del sistema escolar p blico puedan monitorear el desempe o acad mico de las escuelas p blicas y o sus hijos Objetivo Principal Elevar la calidad de las escuelas p blicas a trav s del acceso transparentando los resultados de estas y el rendimiento de sus estudiantes ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, NR,1,1,0,0,1,2,1,3,0,2016, NR, NR, NR, NR,0,0
Dominican Republic,2014,2, Sistema de Ayuntamiento Abierto , Promover la elaboraci n de presupuestos participativos como ordena la ley 176 07 del Distrito Nacional y los Municipios art culo 236 A tales fines en un piloto se propugnar la creaci n de herramientas que permitir n el conocimiento de los proyectos y o votar por su aprobaci n o no ya sea en l nea sitio web o por cualquier otro mecanismo que use las TIC SMS por medio al tel fono celular Tambi n esta herramienta fomentara mecanismos diversos de participaci n ciudadana como Consulta ciudadanas La creaci n del registro de organizaciones en el municipio Empoderar a la sociedad sobre las v as por las cuales reclamar y hacer cumplir sus derechos Hacer m s efectivos los canales de comunicaci n e interacci n con el ciudadano Status quo o problema que se quiere resolver herramientas y mecanismos de participaci n a nivel municipal son subutilizados Objetivo Principal Facilitar la participaci n de la ciudadan a en la elaboraci n de presupuestos y creaci n de pol ticas p blicas en sus demarcaciones ,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, NR,1,1,1,0,1,3,2,2,0,2016, NR, NR, NR, NR,0,0
Dominican Republic,2012,1, 10 Escuela Virtual de Transparencia de la Rep blica Dominicana, La Escuela Virtual de Transparencia EVT permitir capacitar con ciertos est ndares a todos los Responsables de Acceso a la Informaci n P blica y a su personal t cnico De igual modo todos los empleados y funcionarios de todas las instituciones p blicas tendr n la oportunidad de profundizar sus conocimientos en torno a las normativas de transparencia de una forma sencilla e innovadora a trav s de aulas virtuales y material did ctico disponible desde la p gina web de la EVT ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ND,1,1,1,0,1,1,1,5,0,2014, ND, ND, ND, ND,0,0
Dominican Republic,2012,1, 11 Marco Jur dico Procedimientos Administrativos y Sistemas de Ventanilla, Crear el marco jur dico para la relaci n de administradores y administrados en el mbito p blico a la vez que se fomente la implementaci n de Cartas Compromiso con el Ciudadano en las instituciones p blicas eliminando la discrecionalidad en los tr mites administrativos Adem s implementar las Ventanillas nicas sectoriales para la racionalizaci n de los tr mites que involucren varias Instituciones del Estado a trav s de la interoperabilidad de sus plataformas ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ND,1,0,1,1,0,1,3,3,0,2014, ND, ND, ND, ND,0,0
Dominican Republic,2012,1, 12 Herramientas para participaci n ciudadana en la creaci n de normativas, Crear una herramienta de participaci n ciudadana en la creaci n de normativas que permita la publicaci n de las propuestas y el intercambio de impresiones sugerencias y comentarios con los ciudadanos y ciudadanas ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ND,1,1,1,0,1,2,3,2,0,2014, ND, ND, ND, ND,0,0
Dominican Republic,2012,1, 14 Contribuir a la experiencia y el fortalecimiento de la C mara de Cuentas en el control social en la Rep blica Dominicana mediante el desarrollo de un ejercicio piloto que involucre a organizaciones civiles y comunitarias as como a dependencias gubernamentales , 14 Contribuir a la experiencia y el fortalecimiento de la C mara de Cuentas en el control social en la Rep blica Dominicana mediante el desarrollo de un ejercicio piloto que involucre a organizaciones civiles y comunitarias as como a dependencias gubernamentales ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ND,1,1,1,1,1,1,2,3,0,2014, ND, ND, ND, ND,0,0
